date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-08-15,Stoke,Swansea,home,1.348,1.134,0.65,0.62,1,2,-0.6980000000000001,-0.5139999999999999,-0.6980000000000001,-0.5139999999999999,0.4203333333333333,-0.15216666666666662,-0.5458333333333334,-0.9343333333333332,-0.5458333333333334,-0.9343333333333332,1.325,1.519,-0.194,1.325,1.519
2026-08-22,Stoke,Southampton,away,0.999,1.946,0.93,2.32,1,3,-0.06899999999999995,0.3739999999999999,-0.3835,-0.07,-0.016833333333333294,0.3368333333333334,-0.4058333333333333,0.3908333333333332,-0.47583333333333333,-0.27175000000000005,0.586,0.783,-0.197,1.911,2.302
2026-08-29,Stoke,Wolverhampton Wanderers,away,0.856,2.047,0.83,2.66,1,4,-0.026000000000000023,0.613,-0.26433333333333336,0.15766666666666665,0.135,-0.11220000000000001,0.08619999999999998,0.478,-0.2884888888888889,-0.021833333333333354,0.423,0.645,-0.222,2.334,2.947
2026-09-01,Stoke,Norwich,home,1.186,1.613,0.58,1.44,1,0,-0.606,-0.17300000000000004,-0.34975,0.07499999999999998,0.5710000000000001,0.41383333333333333,-1.0198333333333334,-0.7440000000000001,-0.471325,-0.20237500000000003,0.716,1.088,-0.372,3.05,4.035
2026-09-05,Stoke,Charlton,home,1.44,1.043,2.14,0.61,4,0,0.7000000000000002,-0.43299999999999994,-0.13979999999999998,-0.026600000000000002,-0.4445000000000001,-0.2505,0.9505000000000001,0.011500000000000177,-0.18696000000000002,-0.15960000000000002,2.365,1.65,0.715,5.415,5.685
2026-09-08,Stoke,Cardiff,away,1.284,1.765,1.11,3.6,1,1,-0.17399999999999993,1.8350000000000002,-0.14549999999999996,0.2836666666666667,0.17350000000000002,0.10749999999999997,-0.2814999999999999,1.6615000000000002,-0.20271666666666666,0.1439166666666667,0.321,1.071,-0.75,5.736,6.756
2026-09-12,Stoke,Watford,away,1.213,1.459,1.5,0.39,2,1,0.2869999999999999,-1.069,0.018666666666666703,0.1911666666666667,-0.074,0.19999999999999998,0.08699999999999994,-0.995,-0.09724444444444445,0.13380555555555557,2.212,1.201,1.011,7.948,7.957
2026-08-15,Swansea,Stoke,away,1.134,1.348,0.62,0.65,2,1,-0.5139999999999999,-0.6980000000000001,-0.5139999999999999,-0.6980000000000001,0.018666666666666703,0.1911666666666667,-0.7051666666666666,-0.7166666666666668,-0.7051666666666666,-0.7166666666666668,1.269,1.212,0.057,1.269,1.212
2026-08-22,Swansea,Sheffield United,home,1.442,1.287,0.57,1.46,0,0,-0.872,0.17300000000000004,-0.693,-0.2625,-0.4958333333333333,0.539,-1.411,0.6688333333333334,-1.0580833333333333,-0.023916666666666697,0.698,1.479,-0.781,1.967,2.691
2026-08-29,Swansea,Derby,away,1.109,1.39,3.0,0.7,3,0,1.891,-0.69,0.16833333333333336,-0.40499999999999997,-0.16899999999999996,0.41933333333333334,1.4716666666666667,-0.521,-0.2148333333333333,-0.18961111111111115,2.605,1.166,1.439,4.572,3.857
2026-09-01,Swansea,Watford,home,1.699,1.018,2.71,0.88,2,0,1.011,-0.138,0.379,-0.33825,-0.22916666666666666,0.07933333333333333,0.9316666666666665,0.09116666666666665,0.07179166666666667,-0.1194166666666667,2.421,1.84,0.581,6.993,5.697
