date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-09-01,Bradford City,Cambridge,home,1.666,0.947,2.15,0.99,1,2,0.484,0.04300000000000004,-0.10075,-0.0034999999999999476,-0.05066666666666666,0.1561666666666667,0.3278333333333333,0.0936666666666667,-0.16170833333333337,-0.09929166666666658,2.114,1.872,0.242,5.844,6.293
2026-09-05,Bradford City,Mansfield,home,1.687,1.05,1.2,0.49,1,0,-0.4870000000000001,-0.56,-0.17800000000000002,-0.11479999999999997,0.018333333333333295,0.08233333333333327,-0.5693333333333334,-0.5783333333333334,-0.24323333333333336,-0.19509999999999994,1.926,1.81,0.116,7.77,8.103
2026-09-12,Bradford City,Notts County,away,1.323,1.129,0.5,0.49,1,0,-0.823,-0.639,-0.28550000000000003,-0.20216666666666663,0.20883333333333334,-0.2631666666666666,-0.5598333333333334,-0.8478333333333333,-0.29600000000000004,-0.3038888888888888,1.276,1.504,-0.228,9.046,9.607
2026-09-19,Bradford City,Luton,away,1.143,1.568,0.28,0.85,1,0,-0.863,-0.7180000000000001,-0.45583333333333337,-0.347,-0.12533333333333335,-0.08,-0.783,-0.5926666666666667,-0.4961388888888889,-0.4292777777777778,0.755,1.083,-0.328,9.801,10.69
2026-08-15,Bromley,Barnsley,away,1.171,1.551,1.42,1.32,1,0,0.2489999999999999,-0.23099999999999987,0.2489999999999999,-0.23099999999999987,0.10466666666666664,0.04733333333333337,0.20166666666666652,-0.3356666666666665,0.20166666666666652,-0.3356666666666665,1.441,1.114,0.327,1.441,1.114
2026-08-22,Bromley,Cambridge,home,1.257,1.285,0.58,0.59,1,1,-0.6769999999999999,-0.695,-0.21400000000000002,-0.4629999999999999,0.07233333333333335,0.34966666666666674,-1.0266666666666666,-0.7673333333333333,-0.41250000000000003,-0.5514999999999999,1.277,1.346,-0.069,2.718,2.46
2026-08-29,Bromley,Sheffield Wednesday,away,1.045,1.698,1.58,4.23,2,7,0.5350000000000001,2.5320000000000005,0.0356666666666667,0.5353333333333335,0.08883333333333332,0.030166666666666692,0.5048333333333335,2.4431666666666674,-0.1067222222222222,0.4467222222222225,0.357,0.939,-0.582,3.075,3.399
2026-09-01,Bromley,Leyton Orient,home,1.331,1.331,0.63,1.67,0,5,-0.701,0.33899999999999997,-0.14849999999999997,0.4862500000000002,-0.44683333333333336,0.4793333333333334,-1.1803333333333335,0.7858333333333334,-0.37512500000000004,0.5315000000000003,0.648,1.37,-0.722,3.723,4.769
2026-09-07,Bromley,AFC Wimbledon,home,1.394,1.243,0.55,1.22,0,2,-0.8439999999999999,-0.02300000000000013,-0.28759999999999997,0.38440000000000013,-0.22228571428571425,0.07457142857142862,-0.9185714285714285,0.19928571428571412,-0.48381428571428575,0.465057142857143,0.807,1.475,-0.668,4.53,6.244
2026-09-12,Bromley,Blackpool,away,1.042,1.813,1.38,1.17,2,2,0.33799999999999986,-0.643,-0.18333333333333332,0.21316666666666675,0.33550000000000013,0.9841666666666667,-0.6461666666666669,-0.9785000000000001,-0.5108730158730159,0.2244642857142858,1.516,0.877,0.639,6.046,7.121
